date,recycle Acids,recycle Adhesives,recycle Adult Toys,recycle Aerosol Cans - Full,recycle Air Conditioners,recycle Alkaline Batteries,recycle Aluminum Beverage Cans,recycle Aluminum Foil,recycle Aluminum Food Cans,recycle Aluminum Pie Plates,recycle Aluminum Trays,recycle Ammunition,recycle Antifreeze,recycle Arts and Crafts Supplies,recycle Asbestos,recycle Asphalt,recycle Audio Equipment,recycle Auto Bodies,recycle Auto Parts,recycle Baby Products,recycle Blue Glass Containers,recycle Boomboxes,recycle Brake Fluid,recycle Branches,recycle Brick,recycle Brown Glass Beverage Containers,recycle Brown Glass Containers,recycle Brush,recycle Button Cell Batteries,recycle CD Cases,recycle CD Players,recycle CDs,recycle CFLs,recycle CRT Computer Monitors,recycle CRT Televisions,recycle Cables,recycle Calculators,recycle Candy Wrappers,recycle Car Batteries,recycle Car Fluids,recycle Carpet,recycle Carpet Padding,recycle Cassette Players,recycle Cassette Tapes,recycle Ceiling Tiles,recycle Cell Phone Accessories,recycle Cell Phones,recycle Ceramic Tile,recycle Chemistry Sets,recycle Chip Bags,recycle Christmas Trees,recycle Cigarettes,recycle Clear Glass Beverage Containers,recycle Clear Glass Containers,recycle Clothing,recycle Compostable Plastics,recycle Computer Peripherals - External,recycle Computer Peripherals - Internal,recycle Concrete,recycle Construction Debris,recycle Construction Materials,recycle Contaminated Soil,recycle Contaminated Wood,recycle Controlled Substances,recycle Cooking Oil,recycle Cookware,recycle Corks,recycle Corrugated Cardboard,recycle Crayons,recycle Curling Irons,recycle DVD Players,recycle DVDs,recycle Dehumidifiers,recycle Desktop Computers,recycle Digital Cameras,recycle Dirt,recycle Doors,recycle Drink Boxes,recycle Drink Pouches,recycle Electronic Servers,recycle Engine Degreasers,recycle Envelopes,recycle Exit Signs,recycle Explosives,recycle Eyeglasses,recycle Fabric,recycle Ferrous Metals,recycle Fertilizers,recycle Fire Extinguishers,recycle Flip-Flops,recycle Floppy Disks,recycle Fluorescent Tubes,recycle Freezers,recycle Fungicides,recycle GPS Systems,recycle Game Consoles,recycle Garden Tools,recycle Gas Cylinders,recycle Gas/Oil Mixture,recycle Gasoline,recycle Gypsum Drywall,recycle HHW,recycle Hair,recycle Hair Dye,recycle Hair Spray,recycle Halogen Bulbs,recycle Hard Drives,recycle Hardware,recycle Hay,recycle Heaters,recycle Lead Paint Chips,recycle Lead-acid Batteries - Non-automotive,recycle Leaves,recycle Lice Shampoo,recycle Light Fixtures,recycle Lighter Fluid,recycle Lighting Ballasts,recycle Linens,recycle Linoleum,recycle Lithium Batteries,recycle Lithium-ion Batteries,recycle Lumber,recycle MP3 Players,recycle Magazines,recycle Manure,recycle Marine Batteries,recycle Mattresses,recycle Medical Equipment - Handheld,recycle Medical Equipment - Large,recycle Medical Sharps,recycle Metal Tags,recycle Microwaves,recycle Mixed Paper,recycle Motor Oil,recycle Motor Oil Containers,recycle Multi-wall Paper Bags,recycle Musical Instruments - Metal,recycle Musical Instruments - Non-metal,recycle Nail Polish,recycle Nail Polish Removers,recycle Neon Lights,recycle Newspaper,recycle Nickel-cadmium Batteries,recycle Nickel-metal Hydride Batteries,recycle Nickel-zinc Batteries,recycle Non-Organic Food Waste,recycle Nonferrous Metals,recycle Office Furniture,recycle Office Machines,recycle Office Paper,recycle Office Supplies,recycle Oil Filters,recycle Oil-Based Paint,recycle Organic Food Waste,recycle Ornaments,recycle Pagers,recycle Paint Strippers,recycle Paint Thinners,recycle Pallets,recycle Paper Cups,recycle Perfumes,recycle Pesticide Containers,recycle Pesticides,recycle Phone Books,recycle Photographic Chemicals,recycle Pizza Boxes,recycle Plastic Bottle Accessories,recycle Plastic Buckets,recycle Plastic Cards,recycle Plastic Egg Cartons,recycle Pool Chemicals,recycle Porcelain Products,recycle Power Steering Fluid,recycle Power Tools,recycle Printers,recycle Projectors,recycle Propane Tanks,recycle Radiators,recycle Receivers,recycle Record Players,recycle Refrigerators,recycle Road Flares,recycle Roofing Materials,recycle Sand,recycle Sawdust,recycle Scanners,recycle Sealers,recycle Shingles,recycle Shoes,recycle Silver-oxide Batteries,recycle Six-pack Rings,recycle Small Appliances,recycle Smoke Detectors,recycle Solvents,recycle Sporting Goods,recycle Steel Cans,recycle Steel Lids,recycle Stone,recycle String Lights,recycle Stumps,recycle Surfboards,recycle Synthetic Cork,recycle Tablets,recycle Telephones,recycle Television Accessories,recycle Tennis Balls,recycle Tile,recycle Tires,recycle Toasters,recycle Toner Cartridges,recycle Tools,recycle Toothbrushes,recycle Toothpaste Tubes,recycle Toys,recycle Transmission Fluid,recycle Trophies,recycle Truck Tires,recycle Two-Way Radios,recycle Typewriters,recycle Tyvek Envelopes,recycle VCRs,recycle Vacuum Cleaners,recycle Varnish,recycle Vehicles,recycle Video Game Cartridges,recycle Video Game Peripherals,recycle Video Tapes,recycle Vinyl Records,recycle Washer/Dryers,recycle Water Filters,recycle Weeds,recycle Wet-strength Paperboard,recycle Windows,recycle Wood,recycle Wood Chips,recycle Wood Furnishings,recycle Wood Stains,recycle X-rays,recycle Yard Waste,recycle Yoga Mats
2017-11-26,0,0,0,32,0,31,0,42,0,0,0,0,33,0,0,0,0,0,19,0,0,0,0,0,54,0,0,16,0,0,0,24,0,0,0,17,0,0,34,0,27,0,0,0,0,0,51,0,0,0,6,0,0,0,9,0,0,0,37,0,0,0,0,0,50,22,22,22,0,0,0,48,0,0,0,18,0,0,0,0,0,22,0,0,43,34,0,0,17,0,0,37,0,0,0,0,0,0,0,28,0,0,24,0,0,19,19,70,0,19,0,0,0,0,0,0,0,0,0,25,0,0,0,68,0,0,23,0,0,0,0,0,0,17,0,0,0,0,43,0,0,27,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,31,0,21,0,0,0,21,0,0,21,0,0,0,0,47,0,0,24,0,0,0,21,0,21,0,0,0,0,34,0,0,0,13,32,0,22,0,21,0,27,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,45,13,0,0,0,0,44,0
2017-12-03,0,0,0,22,0,32,0,43,0,0,0,0,17,0,0,19,0,0,38,0,0,0,0,0,27,0,0,0,0,32,0,19,0,0,0,34,0,0,34,0,16,0,0,16,0,0,52,0,0,11,7,0,0,0,12,0,0,0,25,0,0,0,0,0,17,0,23,0,22,0,0,24,0,0,0,0,0,0,0,0,0,22,0,0,0,26,0,0,34,0,0,23,0,0,0,0,0,0,0,28,0,0,46,0,0,0,78,48,0,19,0,0,35,0,0,0,0,0,0,19,0,17,0,26,0,0,16,0,0,0,0,34,0,34,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,40,0,0,0,0,0,0,0,0,36,0,32,0,0,0,22,0,0,29,0,0,0,0,29,0,0,36,24,0,0,22,0,21,0,0,0,0,34,0,0,0,9,41,0,30,0,0,0,42,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,52,10,0,0,0,0,50,0
2017-12-10,0,0,0,33,0,54,0,64,0,0,0,0,34,0,0,38,0,0,32,0,0,0,0,0,42,0,0,16,0,0,0,38,0,0,0,17,0,0,26,0,27,0,0,25,0,0,50,0,0,0,6,0,0,0,8,0,0,0,44,0,0,0,0,0,34,23,23,23,23,0,0,24,0,0,0,0,0,0,0,0,0,33,0,0,44,52,0,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,29,0,0,0,0,27,0,0,0,0,0,0,38,0,0,0,18,0,0,16,0,0,0,0,0,0,34,0,0,0,0,44,0,0,27,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,10,10,0,0,0,0,0,27,0,0,0,0,0,0,0,0,41,0,29,0,0,0,22,0,0,55,0,0,0,0,37,0,0,25,0,0,0,22,0,22,0,0,0,0,35,0,0,0,9,54,0,27,42,0,21,21,0,17,0,0,0,0,0,0,0,49,0,0,0,0,0,25,0,0,59,4,0,0,0,0,33,0
2017-12-17,0,0,0,0,0,46,0,46,0,0,0,0,18,0,0,0,0,0,34,0,0,0,0,0,29,0,0,0,0,0,0,27,0,0,0,37,0,0,18,0,35,0,0,0,0,0,44,0,0,0,8,0,0,0,7,0,0,0,22,0,0,0,0,0,0,0,24,0,37,0,0,26,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,26,0,0,31,0,35,0,21,0,0,19,0,0,0,0,0,0,41,0,0,0,37,0,0,26,0,0,0,0,18,0,24,0,0,0,0,71,0,0,29,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,22,11,0,0,0,31,0,44,0,0,0,0,0,0,0,0,48,0,46,0,0,0,23,0,0,0,0,0,0,0,51,0,0,26,0,0,0,0,0,23,0,0,0,0,0,0,0,0,10,29,0,24,23,23,0,45,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,43,16,0,0,0,0,18,0
2017-12-24,0,0,0,25,0,74,0,25,0,0,0,0,49,0,0,0,0,0,22,0,0,0,0,0,64,0,0,19,0,19,0,22,0,0,0,30,0,0,27,0,25,0,0,19,0,0,51,0,0,0,59,0,0,0,9,0,0,0,29,0,0,0,0,0,49,0,35,26,0,0,0,0,0,0,0,21,21,0,0,0,0,39,0,0,25,60,0,0,0,0,65,49,0,0,0,0,0,0,0,33,0,0,64,0,0,45,38,23,0,0,0,0,21,0,0,0,0,0,0,22,0,20,0,20,0,0,37,0,0,0,0,0,0,33,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,23,12,0,0,0,33,0,63,0,0,0,0,0,0,0,0,39,0,25,0,0,0,38,0,0,25,0,0,0,0,55,0,0,28,28,0,0,25,0,50,0,0,0,0,40,0,0,0,17,38,0,21,24,24,0,57,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,38,10,0,0,0,0,0,0
2017-12-31,0,0,0,23,0,45,0,30,0,0,0,0,18,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,17,0,39,0,0,0,18,0,0,36,0,43,0,0,34,0,0,58,0,0,0,73,0,0,0,8,0,0,0,39,0,0,0,0,0,35,0,72,24,71,0,0,77,0,0,0,19,28,0,0,0,0,58,0,0,23,66,0,0,18,0,0,34,0,0,0,0,0,0,0,0,0,0,19,0,0,0,20,54,0,41,0,0,0,0,0,0,0,0,0,46,0,18,0,55,0,0,33,0,0,0,0,18,0,29,0,0,0,0,46,0,0,21,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,33,0,22,0,0,0,23,0,0,0,0,0,0,0,53,0,0,25,38,0,0,0,0,23,0,0,0,0,36,0,0,0,9,19,0,50,0,66,0,55,0,45,0,0,0,0,0,0,0,34,0,0,0,0,0,25,0,0,52,11,0,0,0,0,26,0
2018-01-07,0,0,0,43,0,50,0,35,0,0,0,0,17,0,0,28,0,0,28,0,0,0,0,0,27,0,0,32,0,16,0,19,0,0,0,17,0,0,40,0,32,0,0,16,0,0,22,0,0,0,36,0,0,0,14,0,0,0,31,0,0,0,0,0,50,0,38,23,23,0,0,0,0,0,0,0,18,0,0,0,0,33,0,0,29,60,0,0,17,0,0,42,0,0,0,0,0,0,0,56,0,0,45,0,0,19,19,52,0,19,0,0,18,0,0,0,0,0,0,19,0,0,0,60,0,0,16,0,0,0,0,17,0,17,0,0,0,0,87,0,0,27,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,30,0,0,0,0,28,0,40,0,0,0,0,0,0,0,0,58,0,42,0,0,0,22,0,0,0,0,0,0,0,40,0,0,48,24,0,0,0,0,43,0,0,0,0,0,0,0,0,9,41,0,21,42,0,21,21,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,49,14,0,0,0,0,17,0
2018-01-14,0,0,0,0,0,71,0,57,0,0,0,0,42,0,0,19,0,0,19,0,0,0,0,0,28,0,0,0,0,0,0,38,0,0,0,23,0,0,23,0,49,0,0,24,0,0,33,0,0,11,7,0,0,0,10,0,0,0,21,0,0,0,0,0,17,23,68,23,23,0,0,61,0,0,0,18,18,0,0,0,0,29,0,0,22,46,0,0,17,0,0,61,0,0,0,0,0,0,0,0,0,0,43,0,0,19,20,59,0,19,0,0,18,0,0,0,0,0,0,38,0,17,0,43,0,0,32,0,0,0,0,34,0,45,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,30,10,0,0,0,0,0,27,0,0,0,0,0,0,0,0,54,0,21,0,0,0,22,0,0,0,0,0,0,0,47,0,0,37,36,0,0,22,0,43,0,0,0,0,69,0,0,0,9,30,0,22,21,21,21,42,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,55,5,0,0,0,0,17,0
2018-01-21,0,0,0,21,0,53,0,56,0,0,0,0,25,0,0,28,0,0,38,0,0,0,0,0,0,0,0,24,0,16,0,37,0,0,0,34,0,0,40,0,21,0,0,0,0,0,33,0,0,11,7,0,0,0,15,0,0,0,33,0,0,0,0,0,33,22,0,0,22,0,0,0,0,0,0,18,18,0,0,0,0,22,0,0,22,34,0,0,0,0,14,37,0,0,0,0,0,0,0,28,0,0,30,0,0,19,0,26,0,19,0,0,0,0,0,0,0,0,0,19,0,26,0,34,0,0,0,0,0,0,0,17,0,41,0,0,0,0,43,0,0,27,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,15,0,0,0,0,28,0,53,0,0,0,0,0,0,0,0,27,0,0,0,0,0,21,0,0,32,0,0,0,0,50,0,0,24,71,0,0,21,0,43,0,0,0,0,51,0,0,0,18,20,0,32,31,21,0,51,0,17,0,0,0,0,0,0,0,32,0,0,0,0,0,24,0,0,45,9,0,0,0,0,16,0
2018-01-28,0,0,0,0,0,42,0,77,0,0,0,0,17,0,0,28,0,0,75,0,0,0,0,0,27,0,0,32,0,0,0,12,0,0,0,17,0,0,22,0,40,0,0,16,0,0,36,0,0,0,4,0,0,0,17,0,0,0,37,0,0,0,0,0,50,22,0,22,22,0,0,24,0,0,0,18,18,0,0,0,0,22,0,0,22,23,0,0,17,0,0,41,0,0,0,0,0,0,0,27,0,0,36,0,0,0,19,67,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,76,0,0,23,0,0,0,0,16,0,33,0,0,0,0,43,0,0,27,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,10,0,0,0,0,28,0,26,0,0,0,0,0,0,0,0,53,0,0,0,0,0,28,0,0,21,0,0,0,0,36,0,0,48,24,0,0,21,0,42,0,0,0,0,34,0,0,0,13,32,0,35,21,20,20,27,21,17,0,0,0,0,0,0,0,32,0,0,0,0,0,24,0,0,55,18,0,0,0,0,16,0
2018-02-04,0,0,0,21,0,48,0,41,0,0,0,0,16,0,0,19,0,0,31,0,0,0,0,0,45,0,0,31,0,32,0,36,0,0,0,33,0,0,33,0,37,0,0,0,0,0,36,0,0,11,0,0,0,0,8,0,0,0,36,0,0,0,0,0,49,0,22,22,22,0,0,24,0,0,0,35,0,0,0,0,0,0,0,0,21,39,0,0,0,0,14,45,0,0,0,0,0,0,0,27,0,0,45,0,0,19,19,0,0,19,0,0,17,0,0,0,0,0,0,28,0,17,0,34,0,0,31,0,0,0,0,0,0,25,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,32,0,43,0,0,0,0,0,0,10,15,0,0,0,28,0,57,0,0,0,0,0,0,0,0,35,0,21,0,0,0,21,0,0,21,0,0,0,0,46,0,0,24,47,0,0,21,0,31,0,0,0,0,34,0,0,0,9,58,0,20,41,0,20,20,20,34,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,41,8,0,0,0,0,16,0
2018-02-11,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,19,0,0,28,0,0,0,0,0,27,0,0,16,0,16,0,31,0,0,0,25,0,0,17,0,37,0,0,16,0,0,36,0,0,11,0,0,0,0,12,0,0,0,21,0,0,0,0,0,17,0,37,22,22,0,0,24,0,0,0,0,18,0,0,0,0,29,0,0,29,34,0,0,0,0,14,50,0,0,0,0,0,0,0,27,0,0,27,0,0,0,19,19,0,19,0,0,0,0,0,0,0,0,0,19,0,17,0,17,0,0,15,0,0,0,0,25,0,25,0,0,0,0,43,0,0,20,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,20,0,0,0,0,28,0,40,0,0,0,0,0,0,0,0,66,0,28,0,0,0,32,0,0,21,0,0,0,0,50,0,0,0,24,0,0,21,0,21,0,0,0,0,34,0,0,0,9,29,0,32,27,0,21,21,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,42,6,0,0,0,0,16,0
2018-02-18,0,0,0,21,0,28,0,52,0,0,0,0,33,0,0,25,0,0,56,0,0,0,0,0,27,0,0,0,0,48,0,37,0,0,0,17,0,0,22,0,27,0,0,16,0,0,51,0,0,11,4,0,0,0,22,0,0,0,41,0,0,0,0,0,17,0,22,22,0,0,0,24,0,0,0,0,18,0,0,0,0,65,0,0,36,45,0,0,0,0,0,34,0,0,0,0,0,0,0,41,0,0,36,0,0,19,29,38,0,19,0,0,17,0,0,0,0,0,0,37,0,17,0,51,0,0,23,0,0,0,0,25,0,22,0,0,0,0,43,0,0,13,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,35,0,42,0,0,0,21,0,0,21,0,0,0,0,39,0,0,48,24,0,0,21,0,21,0,0,0,0,0,0,0,0,9,29,0,32,20,20,21,31,0,34,0,0,0,0,0,0,0,32,0,0,0,0,0,24,0,0,41,9,0,0,0,0,33,0
2018-02-25,0,0,0,42,0,83,0,62,0,0,0,0,16,0,0,28,0,0,31,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,17,0,0,50,0,32,0,0,0,0,0,47,0,0,11,4,0,0,0,7,0,0,0,28,0,0,0,0,0,33,0,22,22,0,0,0,24,0,0,0,18,26,0,0,0,0,32,0,0,54,17,0,0,0,0,0,32,0,0,0,0,0,0,0,27,0,0,36,0,0,19,0,38,0,0,0,0,0,0,0,0,0,0,0,43,0,17,0,25,0,0,15,0,0,0,0,0,0,49,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,20,10,0,0,0,27,0,33,0,0,0,0,0,0,0,0,31,0,0,0,0,0,21,0,0,21,0,0,0,0,42,0,0,24,0,0,0,21,0,31,0,0,0,0,0,0,0,0,9,52,0,40,41,41,0,60,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,8,0,0,0,0,33,0
2018-03-04,0,0,0,21,0,42,0,77,0,0,0,0,33,0,0,0,0,0,65,0,0,0,0,0,27,0,0,16,0,0,0,85,0,0,0,34,0,0,34,0,24,0,0,16,0,0,33,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,0,0,50,0,33,0,0,0,0,0,0,0,0,18,18,0,0,0,0,32,0,0,43,39,0,0,17,0,0,34,0,0,0,0,0,0,0,69,0,0,30,0,0,0,0,38,0,0,0,0,35,0,0,0,0,0,0,31,0,17,0,76,0,0,15,0,0,0,0,0,0,49,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,20,10,0,0,0,27,0,40,0,0,0,0,0,0,0,0,44,0,21,0,0,0,21,0,0,21,0,0,0,0,43,0,0,36,24,0,0,0,0,21,0,0,0,0,0,0,0,0,17,49,0,17,81,20,0,27,0,17,0,0,0,0,0,0,0,32,0,0,0,0,0,40,0,0,46,11,0,0,0,0,43,0
2018-03-11,0,0,0,0,0,49,0,35,0,0,0,0,25,0,0,38,0,0,62,0,0,0,0,0,27,0,0,16,0,16,0,37,0,0,0,17,0,0,28,0,48,0,0,0,0,0,22,0,0,14,0,0,0,0,6,0,0,0,33,0,0,0,0,0,25,0,45,22,22,0,0,24,0,0,0,18,18,0,0,0,0,22,0,0,36,51,0,0,17,0,14,36,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,29,0,19,0,0,0,0,0,0,0,0,0,28,0,25,0,25,0,0,15,0,0,0,0,22,0,16,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,65,0,33,0,0,0,0,0,0,15,0,0,0,0,55,0,20,0,0,0,0,0,0,0,0,18,0,31,0,0,0,21,0,0,32,0,0,0,0,57,0,0,36,0,0,0,21,0,0,0,0,0,0,0,0,0,0,9,32,0,23,31,0,20,34,0,28,0,0,0,0,0,0,0,32,0,0,0,0,0,36,0,0,38,9,0,0,0,0,33,0
2018-03-18,0,0,0,21,0,21,0,32,0,0,0,0,34,0,0,19,0,0,57,0,0,0,0,0,27,0,0,0,0,16,0,19,0,0,0,43,0,0,34,0,24,0,0,0,0,0,29,0,0,11,0,0,0,0,17,0,0,0,25,0,0,0,0,0,25,23,45,0,22,0,0,24,0,0,0,18,27,0,0,0,0,29,0,0,22,34,0,0,17,0,0,28,0,0,0,0,0,0,0,28,0,0,27,0,0,0,0,45,0,19,0,0,18,0,0,0,0,0,0,38,0,17,0,34,0,0,16,0,0,0,0,17,0,28,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,10,10,0,0,0,0,0,45,0,0,0,0,0,0,0,0,40,0,21,0,0,0,29,0,0,22,0,0,0,0,29,0,0,24,24,0,0,0,0,21,0,0,0,0,68,0,0,0,9,44,0,35,41,31,21,41,0,52,0,0,0,0,0,0,0,32,0,0,0,0,0,24,0,0,48,15,0,0,0,0,49,0
2018-03-25,0,0,0,22,0,33,0,65,0,0,0,0,26,0,0,39,0,0,52,0,0,0,0,0,85,0,0,17,0,17,0,25,0,0,0,18,0,0,35,0,28,0,0,17,0,0,40,0,0,23,0,0,0,0,8,0,0,0,47,0,0,0,0,0,35,0,23,0,23,0,0,0,0,0,0,18,18,0,0,0,0,23,0,0,56,35,0,0,18,0,0,50,0,0,0,0,0,0,0,57,0,0,44,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,39,0,18,0,79,0,0,21,0,0,0,0,17,0,26,0,0,0,0,44,0,0,27,0,0,0,0,0,0,0,34,0,68,0,0,0,0,0,0,10,21,0,0,0,29,0,46,0,0,0,0,0,0,0,0,42,0,29,0,0,0,44,0,0,22,0,0,0,0,41,0,0,25,25,0,0,0,0,22,0,0,0,0,35,0,0,0,9,70,0,15,21,0,0,57,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,18,0,0,0,0,17,0
2018-04-01,0,0,0,22,0,43,0,29,0,0,0,0,17,0,0,19,0,0,29,0,0,0,0,0,0,0,0,0,0,25,0,50,0,0,0,17,0,0,35,0,38,0,0,0,0,0,30,0,0,11,0,0,0,0,10,0,0,0,31,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,55,18,0,0,0,0,22,0,0,30,61,0,0,17,0,0,47,0,0,0,0,0,0,0,56,0,0,37,0,0,0,20,26,0,20,0,0,0,0,0,0,0,0,0,32,0,35,0,35,0,0,0,0,0,0,0,17,0,51,0,0,0,0,44,0,0,20,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,15,10,0,0,0,29,0,23,0,0,0,0,0,0,0,0,41,0,32,0,0,0,22,0,0,22,0,0,0,0,51,0,0,33,0,0,0,65,0,22,0,0,0,0,35,0,0,0,9,63,0,39,28,0,0,42,21,61,0,0,0,0,0,0,0,33,0,0,0,0,0,49,0,0,39,12,0,0,0,0,28,0
2018-04-08,0,0,0,22,0,43,0,28,0,0,0,0,34,0,0,38,0,0,57,0,0,0,0,0,28,0,0,24,0,16,0,43,0,0,0,34,0,0,34,0,32,0,0,16,0,0,59,0,0,11,0,0,0,0,19,0,0,0,50,0,0,0,0,0,42,0,23,0,23,0,0,49,0,0,0,18,18,0,0,0,0,22,0,0,33,17,0,0,17,0,14,14,0,0,0,0,0,0,0,70,0,0,37,0,0,19,19,39,0,19,0,0,18,0,0,0,0,0,0,50,0,17,0,34,0,0,31,0,0,0,0,25,0,34,0,0,0,0,44,0,0,27,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,25,20,0,0,0,42,0,18,0,0,0,0,0,0,0,0,36,0,42,0,0,0,22,0,0,22,0,0,0,0,33,0,0,24,0,0,0,21,0,21,0,0,0,0,0,0,0,0,18,35,0,27,42,0,28,42,31,35,0,0,0,0,0,0,0,33,0,0,0,0,0,24,0,0,59,19,0,0,0,0,17,0
2018-04-15,0,0,0,32,0,49,0,21,0,0,0,0,33,0,0,19,0,0,31,0,0,0,0,0,0,0,0,32,0,16,0,86,0,0,0,17,0,0,34,0,37,0,0,16,0,0,62,0,0,22,4,0,0,0,22,0,0,0,37,0,0,0,0,0,0,0,56,22,45,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,22,34,0,0,17,0,0,46,0,0,0,0,0,0,0,0,0,0,42,0,0,38,0,19,0,19,0,0,17,0,0,0,0,0,0,50,0,0,0,68,0,0,41,0,0,0,0,22,0,33,0,0,0,0,43,0,0,13,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,20,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,36,0,63,0,0,0,21,0,0,28,0,0,0,0,68,0,0,24,0,0,0,0,0,0,0,0,0,0,34,0,0,0,20,44,0,26,41,42,0,41,0,17,0,0,0,0,0,0,0,65,0,0,0,0,0,24,0,0,44,7,0,0,0,0,33,0
2018-04-22,0,0,0,21,0,32,0,49,0,0,0,0,17,0,0,38,0,0,47,0,0,0,0,0,41,0,0,16,0,16,0,19,0,0,0,26,0,0,28,0,48,0,0,33,0,0,59,0,0,11,0,0,0,0,14,0,0,0,54,0,0,0,0,0,17,22,23,23,0,0,0,24,0,0,0,18,18,0,0,0,0,33,0,0,22,43,0,0,0,0,0,51,0,0,0,0,0,0,0,42,0,0,18,0,0,0,29,39,0,38,0,0,0,0,0,0,0,0,0,38,0,17,0,34,0,0,31,0,0,0,0,17,0,67,0,0,0,0,43,0,0,27,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,20,10,0,0,0,28,0,40,0,0,0,0,0,0,0,0,58,0,85,0,0,0,22,0,0,43,0,0,0,0,43,0,0,36,24,0,0,32,0,32,0,0,0,0,69,0,0,0,9,68,0,35,41,0,0,63,0,52,0,0,0,0,0,0,0,43,0,0,0,0,0,48,0,0,43,12,0,0,0,0,33,0
2018-04-29,0,0,0,33,0,42,0,21,0,0,0,0,17,0,0,19,0,0,28,0,0,0,0,0,28,0,0,0,0,16,0,37,0,0,0,17,0,0,46,0,27,0,0,16,0,0,52,0,0,11,0,0,0,0,16,0,0,0,37,0,0,0,0,0,25,0,23,0,23,0,0,24,0,0,0,36,18,0,0,0,0,22,0,0,33,34,0,0,0,0,14,42,0,0,0,0,0,0,0,37,0,0,18,0,0,0,19,58,0,29,0,0,18,0,0,0,0,0,0,38,0,43,0,43,0,0,31,0,0,0,0,0,0,17,0,0,0,0,43,0,0,27,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,30,10,0,0,0,38,0,40,0,0,0,0,0,0,0,0,58,0,50,0,0,0,22,0,0,29,0,0,0,0,47,0,0,24,36,0,0,21,0,0,0,0,0,0,0,0,0,0,12,68,0,21,0,21,0,56,21,26,0,0,0,0,0,0,0,32,0,0,0,0,0,24,0,0,39,7,0,0,0,0,28,0
